hash,ensemble_score,pu,ae,aae,rf,et,xgb
0x28a934816ed0371a3fbb2f89986eecf87a22937c40309ff2f58697792215b4da,0.341079195077747,0.00520950137208649,1,0.998965978622437,0,0.0548125280834737,0.000822755566332489
0xa245deda8553c6e4c575baff9b50ef35abf4c8f990f8f36897696f896f240e3a,0.728206474145544,0.977204248151526,1,1,0.188290394442853,0.394079691838245,0.0398754365742207
0x242a0fb4fde9de0dc2fd42e8db743cbc197ffa2bf6a036ba0bba303df296408b,0.706047531592405,0.958378170008418,1,1,0.138302982363333,0.309429762919651,0.0315605290234089
0x589e9a809ba14ff30fa22333f2432c364377df9ebf2681b6321aaca3028ff613,0.355791827125531,0.0224383073721683,1,1,0,0.133062195654729,0.0017493263585493
0x4d52f0dad3ddb7ac5523c51a75a9acd47b244e536b240d692784305b69ca6ab5,0.340641569269954,0.00636175284732921,1,0.994035720825195,0,0.0548125280834737,0.000822755566332489
0xf356d1b05d26de824baddf1a575a33dcf63e2ecec2a0eaa37b15653b94845b63,0.34036131867893,0.00448799265217843,1,1,0.00165764349400892,0.047664486506807,0.000465760153019801
0x92cdcc732eebf47200ea56123716e337f6ef7d5ad714a2295794fdc6031ebb2e,0.339298458442439,0.00275091005982916,1,1,0.00166552959833938,0.0433264174411094,0.000441448763012886
0x2cb7206f1067df3e9e4b9e5d05139c4a907f69e235f3ce0f64e424a874c65d54,0.339077357456366,0.00321726256058576,1,0.999999642372131,0,0.0416112707140078,0.000433695153333247
0x46c001fb4149c2381196c8e1428d966dc44dd46061f8ecf8383a5363adeee312,0.337686585011786,0.00196504014406619,1,0.999613583087921,0,0.0337080764088653,0.000155783040099777
0x0729eda09a8b5743d7328a717019d51b2a05634d6fe764d5213fd6fb3e303f59,0.340385540113801,0.00376006212398886,1,1,0,0.0520304855181073,0.000159189134137705
0x57ff54bda419773a31653fe63dbb00981b6e971b4c2b2b650c2f10b4342f8464,0.339025847699926,0.00206888150603942,1,1,0,0.0448667956470778,0.000159189134137705
0x606a49471ebcb608bf034abd982750d626b7eaf45a963118d5aae5baae4a2da2,0.339198679431723,0.00250251196634542,1,1,0,0.044847085144333,0.000433493842137978
0x047056478cabe20b7c32a85b34f558dd90e7b3235b77d1a4342fdc15b74c910f,0.65010881912964,0.73087450390048,1,1,0.213255851246325,0.422166172192635,0.0229338370263577
0x602d810c47a9022b422cf2fa32ec973f887a72df78d40e448d511e82eba5a38a,0.131231286101678,3.61211893646912E-05,0.431250065565109,0.355963557958603,0,0,0.000152776061440818
0x65a92b189e4ae0b8a8a02cd59c5e9f6832586bd5167d41a24eb4f4d2ac692755,0.333356455169727,2.51754802277362E-05,1,0.999986529350281,0,0,0.000152776061440818
0x728c9bf98fcb1f35dd6551fb7a411e841570d2f73ac408916698cecdcffde36a,0.337258813081219,0.00260829853855632,1,0.99999988079071,0,0.027344593977465,0.000160006951773539
0x909f5000636dce99528ab9a14475744e481a6b4e060fc693cf6e0fca48fa7deb,0.383943627064462,0.0805572851000695,1,1,0.0133124195263313,0.192961373452818,0.00754699530079961
0x96436532daf9d1028117945315c565b310f76a2d94e6d176b1aefe5cb0be9144,0.333255205170401,2.0115377868586E-05,0.999999821186066,0.999388039112091,0,0,0.000154709952767007
0x86fe6933f03c14f75167e560e6635a23fab59b268e68c86d60c4d46afe0aeabc,0.338584174829801,0.000596431683885136,1,1,0,0.0453124203467799,0.000155858069774695
0xa67d8a6d59dc258e74a93a22abd26d49d159fb123dbe243d3c5b6b41a499086b,0.338917036100354,0.00297279440611875,1,1,0,0.0411749347330521,0.000160006951773539
0xd82fe84e63b1aa52e1ce540582ee0895ba4a71ec5e7a632a3faa1aff3e763873,0.140302121206905,4.8642908242101E-05,0.516448974609375,0.325164616107941,0,0,0.000152776061440818
0xa63052e97b989eecd789b76f670d6a5ed8a72334ce99831a36d7a642b087537f,0.338810602994642,0.00159587954603899,1,1,0,0.0443520052735587,0.000155783040099777
0xde084e8c7cdec910d17ad7aeaa24a2973fc8c36add6d83a42de15446ddaaca5d,0.245341855419833,5.44126706701325E-05,0.57231467962265,0.899108588695526,0,0.000625782227784501,0.000152776061440818
0xaa88931369fc09f507c9a02b9ccbc6bec1eca83845745ceb551c1f9fba157c4a,0.424773586270848,0.176396860092898,1,1,0.0283073194257056,0.257503710762187,0.00796066597104073
0x48164d3adbab78c2cb9876f6e17f88e321097fcd14cadd57556866e4ef3e185d,0.234395190221353,2.97168359095687E-05,0.98318338394165,0.41966113448143,0,0.00504796308490613,0.000152776061440818
0x491cf8b2a5753fdbf3096b42e0a16bc109b957dc112d6537b1ed306e483d0744,0.213270426206973,0.000177411230892558,0.312502503395081,0.966651678085327,0,0,0.000170329949469306
0x82f47783e8d3029767090ed9a5ac3e2774d04b8fe908c9ca1f959d1b8c6a83a9,0.128868141614882,3.93722363455316E-05,0.464695900678635,0.308332324028015,0,0,0.000152776061440818
0x77bb83dd9b25a0af12c0092993ddf1a2f54b77fbcd1dbf1bf33a965ec707268b,0.277820702589905,0.000283825179266638,0.763442039489746,0.90239542722702,0,0.000625782227784501,0.000152776061440818
0x636be30e58acce0629b2bf975b5c3133840cd7d41ffc3b903720c528f01c65d9,0.332116661876779,0.000104823583858786,0.996676325798035,0.992806315422058,0,0.00435935450974395,0.000152169799548574
0xbce5b8548db486c561948e8a177c8ccaa72810f972cee3909ea50af015a60ad8,0.253561420253007,5.66558532532517E-05,0.949383199214935,0.571353375911713,0,0.000625782227784501,0.000152169799548574
0x758efef41e60c0f218682e2fa027c54d8b67029d193dd7277d6a881a24b9a561,0.3494175203924,0.0397429266654341,1,0.99975860118866,0,0.0257254831753314,0.000165518576977775
0xb569340f147cb6d5722490221ba65950a870aaa4db6ab835b8aa128c5dee36b3,0.345024821802798,0.0292451260839201,1,1,0,0.0173284772068063,0.000159540766617283
0x2619570088683e6cc3a38d93c3d98899e5783864e15525d5f5810c11189ba6cb,0.116855413339356,4.51293844072849E-05,0.244232088327408,0.456708252429962,0,0,0.000152776061440818
0x42b2ec27c732100dd9037c76da415e10329ea41598de453bb0c0c9ea7ce0d8e5,0.392589202154175,0.106427473615014,1,1,0.0133171298383741,0.193012590353532,0.00769067835062742
0x663b55a1ee992603f7636ef23ff5cf19d3b261ab81494d06e218c86482df5342,0.353169485155942,0.0242330340079571,1,1,0.00166589225189011,0.103400860058081,0.000759512069635093
0x7f78389cdc19c59c402fa9dddabcdbe7b9e6630f124362a764c0826ac863903c,0.336246043566713,0.00738995249072868,1,1,0,0.00388644202456439,0.000158092603669502
0x56e09abb35ff12271fdb38ff8a23e4d4a7396844426a94c4d3af2e8b7a0a2813,0.718712908310346,0.974868772687172,1,1,0.123269346958809,0.406440179822342,0.0141003299504519
0xc27c3ec61c61309c9af35af062a834e0d6914f9352113617400577c0f2b0e9de,0.705111822096295,0.964220843268245,1,1,0.0999703235906423,0.326066275376526,0.0273072700947523
0x39328ea4377a8887d3f6ce91b2f4c6b19a851e2fc5163e2f83bbc2fc136d0c71,0.3338008758111,0.000107380072796907,1,1,0,0.00373357228195945,0.000152169799548574
0x48e69dd7ff3e0c728e818bf26d031f4989d3c3018ec464a18757825634cf7e3c,0.326518988918894,5.4943683905458E-05,0.972762942314148,0.985722064971924,0,0.000625782227784501,0.000152776061440818
0x871ce0518bef66595ad5885a07d5699cbc71bffa7f8be732fc2565d087cb78ad,0.254688128664716,0.00116371832648837,1,0.525694727897644,0,0,0.000159911156515591
0x27ca5fbfb8d6b21c1d90ba8982bd3195bcb62d844b810046d0f38e9814191e1c,0.384818923756808,0.076492272353703,1,1,0.0133124195263313,0.213142174015012,0.00743890320882201
0x725f0d65340c859e0f64e72ca8260220c526c3e0ccde530004160809f6177940,0.276069262398457,0.000188817261559029,0.926697075366974,0.729229748249054,0,0,0.000166674377396703
0x46567c731c4f4f7e27c4ce591f0aebdeb2d9ae1038237a0134de7b13e63d8729,0.708445625308458,0.964190825603823,1,1,0.13829971133571,0.313577910605536,0.0315605290234089
0x3cdafb178b8c1d48b32d8644b729a387d7cda02186fb3572a0dbb161d7bd082a,0.699695918375623,0.957583099871944,1,1,0.126636873252717,0.268049004154012,0.0298280883580446
0xd20b3b31a682322eb0698ecd67a6d8a040ccea653ba429ec73e3584fa176ff2b,0.697270762869153,0.945641532004993,1,1,0.0849398116107474,0.339965555984746,0.0136069022119045
0x1ae40f26819da4f10bc7c894a2cc507cdb31c29635d31fa90c8f3f240f0327c0,0.30213227628203,0.00103577881439958,1,0.810614943504334,0,0,0.000160734838573262
0x900891b4540cac8443d6802a08a7a0562b5320444aa6d8eed19705ea6fb9710b,0.274002734286013,0.000114482067451819,0.93689751625061,0.706783771514893,0,0,0.000159230723511428
0x90db330d9e46609c9d3712b60e64e32e3a4a2f31075674a58dd81181122352f8,0.26492375956712,0.00186791533316777,1,0.58281534910202,0,0.00432376340366655,0.000163213640917093
0x3d154d67c1565920bb156abd92cd06d2b348233676bb922b3f4a5097639ef744,0.71322811430721,0.964295797880197,1,1,0.164890308993508,0.329714797107381,0.0315605290234089
0x9fe5ea5b2cb2e93cb0d85ebfd7b5825442f894b85518e8d61877ae371fa31016,0.725886859667655,0.965388236081711,1,1,0.204890576433995,0.339529433062686,0.0923970192670822
0x085c0170a156a7f354f56eb6817db667dd07464df56dbf377f188cb2488cb3d8,0.343466037487946,0.0274917118961276,1,0.999799609184265,0,0.00885941821026671,0.000160369716468267
0xa0dcf9b177702c58c5d0353aff2caeab12589bce204fb2d0e62ccbf5717f1798,0.542843505024848,0.466675048663535,1,1,0.109940363395298,0.357674441172086,0.0179515946656466
0x31851d894249339d2d9319141e37219b3e03a99f8b483d47758c1e5ea143cca4,0.718615747062602,0.95667534828072,1,1,0.176599257085573,0.408236174209655,0.012680247426033
0x4a669edc261091ab46cb430dba1c958be8894902dc08d6febb36f509182adc1d,0.486455156207101,0.324387537895858,1,1,0.0682924852308164,0.312668736049369,0.0239725708961487
0x213991ca681019f599f8f52a25ab6a5e39e690eac2ad206faf24f0c549e844c7,0.692833050203022,0.957606587077609,1,1,0.108304324512185,0.233136542210454,0.0212368238717318
0x638a34cf0d0dc4da94c057f51e2a930f45eabb3535634b893815bfe547ee9d45,0.50285669290259,0.356372664607024,1,1,0.108282493465366,0.338224662498647,0.010085086338222
0x9ceb4698eb09e93d232e10557c3932e1e74b5d8e78170b5034512aa0a8135970,0.315811646488676,0.00249512986750782,1,0.888136148452759,0,0.00245242299391807,0.000162783122505061
0x2bb6d2ca3b52a01ff9ec01c931f68762ded9a05693ea65d911a20602eea02763,0.349566948420021,0.0128778514302778,1,1,0.00499879720656516,0.101196721268273,0.00127346301451325
0x6c3cf48e9c8b22f60fc2b702b03f93926ee8624639b100fe851b757947e61759,0.358588636804151,0.0632422586257391,1,1,0.00165764349400892,0.0357278455965167,0.000185466269613244
0x44037ffc0993327176975e08789b71c1058318f48ddeff25890a577d6555b6ba,0.339530903453785,0.0035222818049405,1,1,0,0.0447775905159097,0.000433695153333247
0xf1cdc6430a3b6fa0c64c552d47b2b87ee2eac1b80b586f933aa679e76653e526,0.68398953162954,0.938308183818727,1,1,0.0799861816427092,0.229872182686339,0.0311228688806295
0x7b67e39cd253724372d67da78221a38eca98d2a6b69027a89010bca2101dd02a,0.679852551702545,0.934240568615481,1,1,0.0716538402411574,0.215445625156358,0.0288517940789461
0x1aaa35712784713d9ef40bf4848132cc031ce04611d7837649a7f0bf3e03bbf5,0.699595038994742,0.959560910097039,1,1,0.10497017121928,0.283313384683271,0.029389064759016
0x14ae447e0dce7cc6e5a0256a91cc16e1a85104f96590ff23fc72c58b57165162,0.690806748903298,0.949370874131249,1,1,0.0949772663059501,0.248381592428369,0.0257892590016127
0x1a595d10be428e49dd3558859743fe4bc4570545a55d357f405bd630061c6be0,0.700303557389409,0.956962571249976,1,1,0.126635012566713,0.273648761164631,0.0315605290234089
0x45bf5d11f27e0ac56f893d45bf5b02fb0f0e9d5e0d2e7af60f2a01c40e3c761d,0.706009053523708,0.958025127801699,1,1,0.13329836177579,0.329111895914469,0.0175958406180143
0x2bda71f5b6c6a22a8d74bfd96fb7a9f5b820c707120b2a43f1698b3603767e7a,0.707584246263604,0.959579205677084,1,1,0.14822457229793,0.309735498019842,0.0315605290234089
0x45d93aa6b24ac2c6606d81ecae3d8ec5609772cfab3839661d3ae7319e3763b4,0.70921384135821,0.963187207619169,1,1,0.148224555837187,0.313577864505788,0.0315605290234089
0x61092c396208c4c74430967e6061e9031ef80adcbb4cf64e58598a9e6b608302,0.697107600803879,0.959681839211603,1,1,0.0999701712192795,0.269307056281699,0.025645662099123
0x5e989304b1fb61ea0652db4d0f9476b8882f27191c1f1d2841f8977cb8c5284c,0.707539169084338,0.962461682436606,1,1,0.143227185700522,0.319644448130687,0.0175958406180143
0x9ac08d865feefeb644d34533fe59fbf144e55fa2def302ede1e966a6b8ab025a,0.700343504893324,0.962728006933175,1,1,0.0999701712192795,0.289291689921985,0.025645662099123
0xa194eb8e4cfb8e25a01f15d8ef98c49998b89d336f99a3de5108bd57c580fd02,0.702057195812732,0.963040168785012,1,1,0.0983041091991538,0.314627129669244,0.0164630170911551
0xa8289dbe3e49e9c5decaabd3777d9ad60a7b06863539b4948dd17e58a65f3e15,0.681233316515076,0.938520901517948,1,1,0.0833183055070328,0.20336704449586,0.0288517940789461
0xa64b650d1f3fbdbc6cabe439caf3bd9d375f45b02f5cba77f24285b300017692,0.693617116239474,0.955250895717579,1,1,0.0966368378859462,0.25340062372741,0.0267638973891735
0x6506f43d8bdf16c391b5f24d47f5efb3822f8c6710e40f6c1297839e1ebe66c0,0.246565646814219,0.00058677517672437,1,0.478115051984787,0,0,0.000157873117132112
0xbffcf01e5aef5d5fc82f9ab7bf78110e3479dffc8f4dc503f663c6b47b9992a4,0.690604726697472,0.95261262889893,1,1,0.0899728905632688,0.238242698258174,0.029389064759016
0x25800d105db4f21908d646a7a3db849343737c5fba0bc5701f782bf0e75217c9,0.110517944594774,0.000490549604074757,0.354807287454605,0.303501218557358,0,0.00557431746135537,0.000152776061440818
0x46deef0f52e3a983b67abf4714448a41dd7ffd6d32d32da69d62081c68ad7882,0.246347454945378,2.12117946260035E-05,0.999798834323883,0.476970821619034,0,0.00175487856240357,0.000154051944264211
0xd9870068e40f8d7c4d58b87802c4fc830acbd90ff3e44460747c3a0727dfd3df,0.699741788843281,0.959850576468085,1,1,0.0966395572299355,0.310257092538262,0.0112277204170823
0xb61413c495fdad6114a7aa863a00b2e3c28945979a10885b12b30316ea9f072c,0.201489817355823,0.000167879415071073,1,0.208084106445313,0,0.000625782227784501,0.000152776061440818
0x847b8403e8a4816a4de1e63db321705cdb6f998fb01ab58f653b863fda988647,0.211455229437592,0.000186718803302796,0.281861454248428,0.986382961273193,0,0,0.000170329949469306
0xa284a1bc4c7e0379c924c73fcea1067068635507254b03ebbbd3f4e222c1fae0,0.10280860289148,9.9471687548968E-05,0.279506713151932,0.337032437324524,0,0,0.000170329949469306
0x260d5eb9151c565efda80466de2e7eee9c6bd4973d54ff68c8e045a26f62ea73,0.399844304274365,0.110986417086948,1,1,0.0216487393419815,0.23796313922224,0.00602760864421725
0xbcf316f5835362b7f1586215173cc8b294f5499c60c029a3de6318bf25ca7b20,0.238036010737622,0.000353019847943127,0.426990926265717,1,0,0.000625782227784501,0.000152776061440818
0xacf84c5944f662a4fcf783806993d713a150994932008e72e4e47a58d6665f7f,0.338603011399322,0.0113117058877118,1,1,0,0.0133295096249208,0.000162475305842236
0x444854ee7e7570f146b64aa8a557ede82f326232e793873f0bbd04275fa7e54c,0.706140567898112,0.971168185815461,1,1,0.126630809339599,0.296306793054697,0.0188229512423277
0xecb31ff694c0e6c5e5b225c261854c0749ecf5d53c698fcda61f2d8e3db8f9fc,0.388523284507789,0.0812521893182258,1,1,0.0249987233221601,0.225978946452525,0.00197532284073532
0xc3f70057e261af554c6acf6a372389899f0c2d7d1ebd27311e39525dee88fb39,0.33932546856641,0.00466662853594107,1,1,0,0.0392165928264385,0.000712738663423806
0x04975648e0db631b0620759ca934861830472678dae82b4bed493f1e1e3ed03a,0.244378001560372,0.000182863728275328,0.999695718288422,0.4661023914814,0,0,0.000156213500304148
0x62734ce80311e64630a009dd101a967ea0a9c012fabbfce8eac90f0f4ca090d6,0.336628298147397,0.00704128562782855,1,1,0,0.00837434531850713,0.000156481124577113
0x3947e5a4d98104e313e08ee321673e1183db3d6ff8b7207f3eabb36f71436c1d,0.326738662984847,0.0033310349397317,1,0.949143052101135,0,0.00677618639758462,0.000164097495144233
0x74bc4d5dc7f8da468788da6087bb9f73465966ab5b8cf9cf1053d98e78a9bf96,0.33471140822399,0.00182371948900596,1,1,0,0.00677618639758462,0.000155329151311889
0xb0688eb1f46c28f36d7397366146fced23d3f8da7e08b760a5f612ce134ee9d2,0.330991938188045,0.00196791131527021,1,0.977390289306641,0,0.00677618639758462,0.000162089389050379
0xb5c94efa0c8fd8f5c8cc2826e374a99620b01061d395b59b8f45dddc9fce1c60,0.334487329843718,0.00125428860401667,1,0.999790787696838,0,0.00677618639758462,0.000160734838573262
0xc69b4c8029c70ae468e92af31120ac6b01bb89c6e35d34818413e9942aedebb6,0.326468380378879,0.00166235584700738,1,0.950860023498535,0,0.00677618639758462,0.000162134223501198
0x9ce5187c7160f531189e4765f21af5975dc2a62d961fb61ae09866d082918256,0.334816949503323,0.00213807496960754,1,1,0,0.00677618639758462,0.000162134223501198
0xb16bbf03d324b66685c94d62dbe31c739ee23c114b3915d169c74cd7c98eec8c,0.229253466430644,0.00262229883201321,1,0.365650624036789,0,0.00677618639758462,0.000162134223501198
0xefcb740bf9ec17ed99839ffcc05393fae5ec2d44149aee91ba119f48bc20a1ef,0.270717820421173,0.000139696805276367,0.998326182365418,0.625591218471527,0,0,0.000165281526278704
0x33bf669d125d11c432ac9b52b9d56161101c072fd8b0ac2aa390f5760fb50ca4,0.126886786877104,7.8947269019641E-05,0.349315881729126,0.405045598745346,0,0.0100316447222118,0.000170329949469306
0xb2335f7bf58abbcaa006d0a2bed7db2c64a5dabed56fb1759260adc012c49abe,0.332147595894933,0.000220795528914524,0.99116051197052,1,0,0.00175487856240357,0.000170329949469306
0xbcb1e5f7e432cf899af665b3c9f87e24337d3570e68fa7e211c962eadd83ea60,0.333971458963454,0.00149217070858088,1,1,0,0.0011119017968331,0.000154716748511419
0xa05f047ddfdad9126624c4496b5d4a59f961ee7c091e7b4e38cee86f1335736f,0.341507085836259,0.0196889131403276,1,1,0,0.0143357727971129,0.000161260308232158
0x5ce2cf51f0e6e099c33eabb84561cb01a1acb2c9fc26c5388cedec0e4292ce99,0.335927132660359,0.00572451162122701,1,1,0,0.00601639310571624,0.00015426597383339
0x4858abc51876e1de9f506f34799d4f1852b4255f467b9e1f40951c631ddfa747,0.265281312593515,0.000169395408854409,0.999570190906525,0.588770866394043,0,0.00435935450974395,0.000152776061440818
0x4f43fc6d674e85f7d306debb4a3d48e7688c2fe5a6332dd9ad57558a15c86ef9,0.349825360793958,0.0451896508586958,1,0.999931871891022,0,0.0127960575629879,0.000165518576977775
0x691c8070749f00a5a5be3135d3912ff97d0dad05a0fb2b77b235aaa13260f002,0.224175048836347,9.78127328812899E-05,0.655047357082367,0.68928861618042,0,0.000625782227784501,0.000152169799548574
0x1f15a193db3f44713d56c4be6679b194f78c2bcdd2ced5b0c7495b7406f5e87a,0.261439441772707,0.000280562773459901,1,0.567968308925629,0,0,0.000160734838573262
0x57ee419a001d85085478d04dd2a73daa91175b1d7c11d8a8fb5622c56fd1fa69,0.342858708680709,0.0225106795257863,1,1,0,0.0180402123997868,0.000156127149239182
0x161a4e9bd777c81af4b2f2c4062281bf25ce460b9b04fbea83f09fba270c8b3b,0.217306091414025,0.000378738631137175,1,0.30296790599823,0,0,0.000166747835464776
0xfd89cdd0be468a564dd525b222b728386d7c6780cf7b2f90d2b54493be09f64d,0.377698259474615,0.0676585002948483,1,1,0.0099881820120617,0.178651908067913,0.00766874430701137
0xffbbd492e0605a8bb6d490c3cd879e87ff60862b0684160d08fd5711e7a872d3,0.356859853034759,0.0488492370535224,1,1,0.00165764349400892,0.0621415345285625,0.00139178812969476
0xeff836fa1ce60f04b94544fa424764101323f1f7c8ab8265b4bd34e9fa84f8db,0.739884204107889,0.981292886772607,1,1,0.231620114033408,0.408834792419041,0.0746242702007294
0x5488f6bbfabf7f1ada8e529c23dfc1fd129b4237536e9b5500b47d63f773e054,0.333480770654326,0.000390392616340465,1,0.999997615814209,0,0,0.000159334318595938
0x3b7115ec64ff17781478c36ac5972331367f43aee1678dc20e4afe8608a813f6,0.250488874142845,5.0259721710355E-05,0.999883890151978,0.502430260181427,0,0.000625782227784501,0.000152169799548574
0x354e1d2b418fe303d66a1eaab66d15535616042c35305c2464983e5c92645da7,0.209089094165963,4.40891386001469E-05,0.973970592021942,0.28037428855896,0,0,0.000152169799548574
0xff8e9226091d513fc936ecc670030eba03f34dbe60cd012122bd18be44248d32,0.347339653652669,0.013600983378067,1,1,0,0.0835557044420608,0.00169822829775512
0x44e7e2003f721929fdb58f50e673fa29496693b80d60fad494fe2322f007c0fd,0.252415079645911,6.86611790278404E-05,0.99999988079071,0.51425176858902,0,0,0.000152169799548574
0x5ce62b807b7c8c55cd7f1df4596a2d7fdd19cea012b3d1506a159902fa01c219,0.204636575621361,1.29399836737286E-05,0.902336716651917,0.325355410575867,0,0,0.000152169799548574
0x8d2ad51b548d1adf7500f4feb3ac874484d6d2ac9e71b1a13481cdef2e23f788,0.203672703619284,5.23823842737784E-05,0.908202409744263,0.313627570867538,0,0,0.000152169799548574
0xfdb93e00f3b1d24303db7f43eaa5ef50d3fde957ddeec7c0feb8c5497ba11182,0.122120025726036,7.71936461896689E-05,0.286207765340805,0.446244448423386,0,0,0.000170329949469306
0xd813751bfb98a51912b8394b5856ae4515be6a9c6e5583e06b41d9255ba6e3c1,0.230254713815778,3.27122483057682E-05,0.854242205619812,0.527118802070618,0,0,0.000152776061440818
0x9099c84152dbdc72d84affb257b51b5bc67e349fb4beb67c41e1a37491f3ed24,0.194737006016379,7.28259279442188E-05,0.933651924133301,0.234105855226517,0,0.000625782227784501,0.000152169799548574
0x040d78d3e759148121e85ebe164c45720187c554b06d27c16af05b886280723a,0.0961967757621533,0.000232078631454408,0.256243914365768,0.319953948259354,0,0.000625782227784501,0.000152169799548574
0x030a236d9583c2c1e737330bb23bfb622108d727ee1f4f902e94e174f68a9a25,0.145891668547052,0.000380997246021964,0.456128090620041,0.414637088775635,0,0.00557431746135537,0.00015989392704796
0x03e1fbe70dea5bf81e8785078c88fa9dff335bd0fe878467419c768d7690a754,0.194272663703255,0.000238534432602879,0.161179214715958,0.999756276607513,0,0.00618281868800695,0.000152269654790871
0x041877b765c0b93ebf58d187201d445be81fa12f6650ed981e36fefaa0596d05,0.161556389572878,0.000347882165540506,0.600447773933411,0.364377170801163,0,0.00557431746135537,0.000152169799548574
0x0740582f62f99bc7aa6fc6d766d8f28ad696c53fa7663c47cf1546a66b4dd2e0,0.156972460493032,0.000579037191310114,0.495694875717163,0.444880366325378,0,0,0.000152169799548574
0x05e48cbc7dcfb2a520aec53dae5fab1ecbab9c60e3095ed729b66aa0e2a6546f,0.167023940130499,0.000486469589605121,0.523256361484528,0.470773756504059,0,0.010557999098661,0.000152876324136741
0x090af78d681a440f025fea93fdde86690c92de82d5eba6ecb45939337f16ab41,0.178676433536191,0.000254615281358262,0.57195770740509,0.499073058366776,0,0.000625782227784501,0.000152169799548574
0x09eca40c8781655452f131f74662deb0a5d263b5b2e782bb4d3226782cdaaaf5,0.139208565291073,0.00060345511343058,0.541093468666077,0.289550513029099,0,0.00494853523357087,0.000152169799548574
0x08136799c9f7f15e4f76b4a764519e264e7c6e8e1abccc3fbc2dfbb8d27e4b9c,0.193425891118649,3.93080836163231E-05,0.673115193843842,0.487259715795517,0,0,0.000152776061440818
0x0a08edc9e50b8212b0dcf831627b768a12b5e1ca573762e770fd3ba115ee85b2,0.132334183348434,0.000365586348286352,0.382276117801666,0.410478740930557,0,0.000625782227784501,0.000152776061440818
0x0908bb9ec2d9d0ee84d5c489eac6f1d890ec3d3843fe79457c4a01c9570fd5f4,0.134978448782405,0.000183483057017004,0.307349801063538,0.501225709915161,0,0.0012401536029931,0.000152169799548574
0x0e6ed92a0a615ea28ec2941b872a021bb657e8f44d1a681869e76fe3415e2be8,0.129796691500281,0.000275299852491324,0.366224348545074,0.411486595869064,0,0.000625782227784501,0.000152169799548574
0x13c60df2f2c4c993c5dfc43d8122ed6ab456efed2ef2a30b4221e04aa87b3b5d,0.150564663383157,0.000468218939194541,0.514162659645081,0.384470790624619,0,0.00557431746135537,0.000152776061440818
0x13aba80ce0a19b0b8bc9072291d9987eb29eedc7a7c72b67e6b62d1a02c8b9d0,0.111646086276482,0.000363784234769279,0.33618089556694,0.329150021076202,0,0.00557431746135537,0.000152776061440818
0x170e2e59cc21effb443a9de63e851ace24dfc8628bf85183890f031d0f8ace07,0.173943537184501,0.000530858552820442,0.688049495220184,0.347409456968308,0,0.010557999098661,0.000152876324136741
0x15135e63a46fc498d97a1f22613aa90dcbc991a18be9bf925c3158e748f33c1e,0.155677720634476,0.000318475579644035,0.408570110797882,0.520631551742554,0,0.00618868883656397,0.000152876324136741
0x168717b758b824b803263e35edc3c4bf2bc82aa3a69497281fb5bcf25c525852,0.160926323328342,0.000411119260165591,0.268424451351166,0.695792615413666,0,0.000625782227784501,0.000152169799548574
0x1d1e122bec209f6cd60600ef5b4b7ff1d20b7eb8add76be16f3a306bde008d2c,0.128309647156192,0.000310168701903737,0.320857912302017,0.44456160068512,0,0.00557431746135537,0.000152776061440818
0x257b3a660ac84a459dc928b488172c356c062391afc89c29b6ecbbb4ccaff69b,0.159201374068189,0.00024362788496382,0.349224150180817,0.604978203773499,0,0.000625782227784501,0.000152169799548574
0x203542be4a32b64f4be02d1f6d83d57e46dc6d06fe16e0b19cb09d86b2c592a6,0.202764125101264,0.000281688485027987,0.480263441801071,0.735239267349243,0,0.000625782227784501,0.000152169799548574
0x1e25a08361548aecb15d7a5f0d415d33d2d1ee3b3785d32b7db701de2367332c,0.159563034406005,0.000482484887452719,0.591679573059082,0.36091560125351,0,0.00557431746135537,0.000152776061440818
0x27fb2dc4add95d8480ca5a038d6235b285e40121e0cc83170c63c47e988a5d19,0.134712227238141,0.000479600923965671,0.425792872905731,0.377698481082916,0,0.00557431746135537,0.00015989392704796
0x26e38e2bbadafcc8c2e3d193890d36d73b4397c1eccfad3a622d251cfe1dd550,0.115331791645939,0.000452334402284128,0.365929543972015,0.321338474750519,0,0.00557431746135537,0.000152776061440818
0x23233be812a0ad434d7d1044c1c8913753076ed5222668af4b48769befed5bff,0.163867240010893,0.00049577406697428,0.696692407131195,0.281696677207947,0,0.00557431746135537,0.00015989392704796
0x2833f8c6a03667987d7ff4188924263c540a4ce832bf80ae8ca3c4b7d001bd22,0.161932858707114,0.000300766290037895,0.625300765037537,0.345176219940186,0,0.000625782227784501,0.000152169799548574
0x2bea622b7df53746f8788055f451905f95acfb208fae35f5c31317c18943bd23,0.219268225785777,0.000318358098338302,0.376651525497437,0.937392830848694,0,0.0012401536029931,0.000152269654790871
0x2956d9ce4e7a7141d03357e25db9be859ec565c59a10e08a5aee398841b5e2f1,0.158125152035079,0.000364116973241042,0.626041352748871,0.321462720632553,0,0.000625782227784501,0.000152169799548574
0x2bb11346ee785442bd6a48848ed198e896154bba6a8e3341e185a3d6e02af14b,0.130354022794,0.00011775896458768,0.23684698343277,0.544523000717163,0,0.000625782227784501,0.000152169799548574
0x2d3ce93b5ae0d651d1f307b0215d6b550087b84377a471439d80139712ca78fb,0.159387396877099,0.000473155621934519,0.486953109502792,0.464602082967758,0,0.00557431746135537,0.000159998860908672
