hash,ensemble_score,ensemble_label,pu,ae,aae,rf,et,xgb
0x0e655a77d225838499f340f5ad928acb0571b8f0e6f6fde87e0ce5f3856422d0,0.4648465202779322,Benign Tx,0.42277804017066956,0.9999999989065594,0.8964269280901098,0.04110690661292759,0.02946542290542685,7.184197602327913e-05
0x03c73a343b5a481c9431af2f4a2146a0e77522a23e5cca9b2ea024778589967f,0.6922487964829425,Malicious Tx,0.9690527319908142,1.0,1.0,0.3113331671901993,0.011734062329633276,1.3742854207521304e-05
0x91ef02e6a99bf97cf5ff54d7084736f826fb280b1af14819c4d86a63c4145099,0.3940600798993255,Benign Tx,0.18218006193637848,0.9999999999997844,1.0,0.0,0.0,5.332851173989184e-07
0x4eb093c25d111efa1e8b7f6dc32cc47573c4651b6ea2e30d74bf2449c796692f,0.41473316593530746,Benign Tx,0.24419909715652466,0.9999999998168974,1.0,0.0,0.0,1.2022228474961594e-06
0x51988f56315afb8417c48948092fb6c6b1007b52aac98e71b21010ddeafea95c,0.28622756023103724,Benign Tx,9.99999993922529e-09,1.0,0.7173648686040428,0.0,0.0,7.368104206761927e-07
0x9edb3c12cd3d3352ec56c8222aaa51bbec3e47b693deb9ffa3bcd0a0060a420c,0.3272092967650586,Benign Tx,2.8148956943141457e-08,0.9639327133414227,0.9993227034040364,0.0,0.0,4.613204680481431e-07
0xd0c23f115c66a060ffab78c91c6f9085db5af6257a72858b7fd4def6b7735617,0.39314201813064215,Benign Tx,0.17942585051059723,0.9999999997953193,1.0,0.0,0.0,6.119510089774849e-07
0xa17fdb804728f226fcd10e78eae5247abd984e0f03301312315b89cae25aa517,0.3231686122786483,Benign Tx,1.9652618448162684e-06,0.9985559029857416,0.930989084147749,0.014193779726897499,0.0,3.54295167426244e-07
0x9215b87e49fdd5b0e9fd4688f2d315dfdefc73655be529cc68aa3547f8828879,0.7054834576881528,Malicious Tx,0.9992753863334656,1.0,1.0,0.31163904394471836,0.03980685898883408,7.905725942691788e-05
0x83cf8aae6477932bcbde5fde814f8ca40c5acec4db04f5924c8f166401d34985,0.6057218496219877,Malicious Tx,0.652753472328186,1.0,1.0,0.486324960950984,0.006869424932060706,4.1843730286927894e-05
0xe118170da24b23a7b05cffbb830fea48ca8b64bc5a0217322c68c30952004cab,0.7038077127417112,Malicious Tx,0.9445282816886902,1.0,1.0,0.4982027326002974,0.0024784231397247097,3.413869308133144e-06
0x903d88a92cbc0165a7f662305ac1bff97430dbcccaa0fe71e101e18aa9109c92,0.3592975921770037,Benign Tx,0.07789254188537598,1.0,1.0,0.0,0.0,7.039369052108668e-07
0xe4dbeba25b0c0d67f8ecaff5ec7c0a9569ddc10c817ab6815d5bc3dfb22e9ec0,0.3312524644776091,Benign Tx,9.99999993922529e-09,1.0,0.9875144856321926,0.0,0.0,4.249206995154964e-07
0xf336ff5c7465893a87c79ac514abe2e3fac1b3e06cbe185c00ea6af18d4e7a84,0.42057099125040903,Benign Tx,0.26171255111694336,0.9999999994314465,1.0,0.0,0.0,1.268755681849143e-06
0x167c97b5897d11b23a6694f30acb71e8deead771d22fe88aee04ca8696a2bffa,0.31745841129970265,Benign Tx,5.987587883282686e-06,0.999999999112053,0.9047383592371934,0.0,0.0,2.0140980439009581e-07
0xe09d350d8574ac1728ab5797e3aa46841f6c97239940db010943f23ad4acf7ae,0.37847313289817747,Benign Tx,0.1345973014831543,1.0,1.0,0.0,0.0024654832347140066,8.083994202934264e-07
0xe2912b8bf34d561983f2ae95f34e33ecc7792a2905a3e317fcc98052bce66431,0.3869499957686939,Benign Tx,0.16084972023963928,0.9999999999989249,1.0,0.0,0.0,8.012009402591502e-07
0xa6d90abe17d17743a9cecab84bcefb0fd0bbfa0c61bba60fd2f680b0a2f077fe,0.3782023262769622,Benign Tx,0.13460636138916016,0.9999999999942845,1.0,0.0,0.0,1.8523337530496065e-06
0x12fe79f1de8aed0ba947cec4dce5d33368d649903cb45a5d3e915cc459e751fc,0.3222484286666537,Benign Tx,6.044994734111242e-05,0.999996272231559,0.9333731927060221,0.0,0.0,3.1075148854142753e-07
0xe8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,0.7015266450499074,Malicious Tx,0.9786443710327148,1.0,1.0,0.3070859950397221,0.07066031362974332,6.0383681557141244e-05
0xb3f067618ce54bc26a960b660cfc28f9ea0315e2e9a1a855ede1508eb4017376,0.33360622471288176,Benign Tx,2.2118558263173327e-05,1.0,1.0,0.0,0.002388230798624313,1.435942522221012e-06
0xca1bbf3b320662c89232006f1ec6624b56242850f07e0f1dadbe4f69ba0d6ac3,0.3347041083255006,Benign Tx,2.6858320779865608e-05,1.0,1.0,0.009867286939297493,0.002388230798624313,8.822292443255719e-07
0x9235e0662e230bdfa94f56f4932fd09a95fea17e4b9b44a4f40a59449e216110,0.6593991940383862,Malicious Tx,0.9752305150032043,1.0,1.0,0.001660599941546884,0.00723711489321613,3.486501100269379e-06
0x28a934816ed0371a3fbb2f89986eecf87a22937c40309ff2f58697792215b4da,0.33291817885863123,Benign Tx,3.865738108288497e-06,0.9975290831950893,0.9999719114999535,0.0,0.0,5.204707917982887e-07
0xa245deda8553c6e4c575baff9b50ef35abf4c8f990f8f36897696f896f240e3a,0.46732273248052136,Benign Tx,0.401220440864563,1.0,1.0,0.0,0.0022122327622822293,3.103696872130968e-05
0x242a0fb4fde9de0dc2fd42e8db743cbc197ffa2bf6a036ba0bba303df296408b,0.3338848842103168,Benign Tx,5.704522664018441e-06,1.0,1.0,0.004945095657358594,0.0,1.7486675005784491e-06
0x589e9a809ba14ff30fa22333f2432c364377df9ebf2681b6321aaca3028ff613,0.31390812034756116,Benign Tx,3.5641664908325765e-06,0.8834412814007112,0.9999999999981484,0.0,0.0,4.6853028834448196e-07
0x4d52f0dad3ddb7ac5523c51a75a9acd47b244e536b240d692784305b69ca6ab5,0.32562096134384255,Benign Tx,2.3632559532416053e-05,0.9999999999996498,0.9536780544557915,0.0,0.0,6.72732824114064e-07
0xf356d1b05d26de824baddf1a575a33dcf63e2ecec2a0eaa37b15653b94845b63,0.3194700034197899,Benign Tx,9.356826922157779e-07,0.9738707302534576,0.9429468992763572,0.0,0.0,7.794353109602525e-07
0x92cdcc732eebf47200ea56123716e337f6ef7d5ad714a2295794fdc6031ebb2e,0.25104452765685825,Benign Tx,3.2207990443566814e-06,0.6592090491586182,0.8470514036475236,0.0,0.0,4.0730537875788286e-07
0x2cb7206f1067df3e9e4b9e5d05139c4a907f69e235f3ce0f64e424a874c65d54,0.32722850705077194,Benign Tx,2.4798346203169785e-06,0.963365871911579,0.999999778087187,0.0,0.0,6.489549377874937e-07
0x46c001fb4149c2381196c8e1428d966dc44dd46061f8ecf8383a5363adeee312,0.31669472267781346,Benign Tx,1.2119581924707745e-06,0.9001656629825708,0.9999999913962461,0.0,0.0,3.866575184474641e-07
0x0729eda09a8b5743d7328a717019d51b2a05634d6fe764d5213fd6fb3e303f59,0.22273775277399407,Benign Tx,9.99999993922529e-09,0.40566461813979127,0.9307616608338644,0.0,0.0,3.385770526165288e-07
0x57ff54bda419773a31653fe63dbb00981b6e971b4c2b2b650c2f10b4342f8464,0.3174787162243467,Benign Tx,8.537984399481502e-07,0.9056209000475137,0.9992494527617377,0.0,0.0,3.554099237135233e-07
0x606a49471ebcb608bf034abd982750d626b7eaf45a963118d5aae5baae4a2da2,0.2674778345589737,Benign Tx,3.8918273048693663e-08,0.8804013281851426,0.7244654078547963,0.0,0.0,2.90216036091806e-07
0x047056478cabe20b7c32a85b34f558dd90e7b3235b77d1a4342fdc15b74c910f,0.3414238889249873,Benign Tx,0.031707778573036194,1.0,0.9724487178778924,0.0016633399866932803,0.01735400388429527,1.243917949977913e-06
0x602d810c47a9022b422cf2fa32ec973f887a72df78d40e448d511e82eba5a38a,0.35826039401176657,Benign Tx,0.07478086650371552,1.0,1.0,0.0,0.0,9.465947528042307e-07
0x65a92b189e4ae0b8a8a02cd59c5e9f6832586bd5167d41a24eb4f4d2ac692755,0.3056099566608007,Benign Tx,9.30782152863685e-06,0.9699458307400946,0.860994112589288,0.0016450566989223623,0.0024063313250864324,3.834645383449242e-07
0x728c9bf98fcb1f35dd6551fb7a411e841570d2f73ac408916698cecdcffde36a,0.3332563769274378,Benign Tx,7.053480999275052e-07,0.9995364988074263,0.999999999999998,0.0,0.0,5.280915047478629e-07
0x909f5000636dce99528ab9a14475744e481a6b4e060fc693cf6e0fca48fa7deb,0.33636382147201704,Benign Tx,0.009091122075915337,0.9999999912561239,0.9999998242639444,0.0,0.0,1.3037403050475405e-06
0x96436532daf9d1028117945315c565b310f76a2d94e6d176b1aefe5cb0be9144,0.33326412402801553,Benign Tx,2.1553264062390554e-08,0.99958438076061,1.0,0.0,0.0,4.804514333045518e-07
0x86fe6933f03c14f75167e560e6635a23fab59b268e68c86d60c4d46afe0aeabc,0.30208393619338186,Benign Tx,5.856169877915818e-07,0.8962530181068153,0.9162492455196056,0.0,0.0,2.7344984232513525e-07
0xa67d8a6d59dc258e74a93a22abd26d49d159fb123dbe243d3c5b6b41a499086b,0.33252193990925855,Benign Tx,4.2712969161584624e-07,0.9951566559340714,0.9999739456940631,0.0,0.0,2.7535205049389333e-07
0xd82fe84e63b1aa52e1ce540582ee0895ba4a71ec5e7a632a3faa1aff3e763873,0.358578796175051,Benign Tx,0.07573545724153519,1.0,1.0,0.0,0.0,2.7938508537772577e-06
0xa63052e97b989eecd789b76f670d6a5ed8a72334ce99831a36d7a642b087537f,0.26329703518114833,Benign Tx,7.777143196108227e-08,0.5973848070702431,0.9823969413104974,0.0,0.0,4.607449284321774e-07
0xde084e8c7cdec910d17ad7aeaa24a2973fc8c36add6d83a42de15446ddaaca5d,0.32740975480782325,Benign Tx,1.7133826986537315e-05,0.9999999993956158,0.9597766058867265,0.0049106726860762675,0.002060666007253558,1.451726063805836e-07
0xaa88931369fc09f507c9a02b9ccbc6bec1eca83845745ceb551c1f9fba157c4a,0.4325779943121794,Benign Tx,0.3103448152542114,0.9714508215284237,0.9999993636730913,0.0,0.004991016369816279,1.2088748917449266e-06
0x48164d3adbab78c2cb9876f6e17f88e321097fcd14cadd57556866e4ef3e185d,0.334824720704926,Benign Tx,0.003924414981156588,0.9999999999999993,1.0,0.0016480604010773517,0.0,1.180999788630288e-06
0x491cf8b2a5753fdbf3096b42e0a16bc109b957dc112d6537b1ed306e483d0744,0.39217497635188336,Benign Tx,0.17652474343776703,1.0,1.0,0.0,0.0,5.568536494138243e-07
0x82f47783e8d3029767090ed9a5ac3e2774d04b8fe908c9ca1f959d1b8c6a83a9,0.3482632688897714,Benign Tx,0.04478941857814789,1.0,1.0,0.0,0.0,1.1642734989436576e-06
0x77bb83dd9b25a0af12c0092993ddf1a2f54b77fbcd1dbf1bf33a965ec707268b,0.3794274679428074,Benign Tx,0.138281911611557,1.0,1.0,0.0,0.0,1.4766505955776665e-06
0x636be30e58acce0629b2bf975b5c3133840cd7d41ffc3b903720c528f01c65d9,0.32288133452489426,Benign Tx,7.249605573633744e-07,0.9999999667377962,0.9372863146811274,0.0,0.0,4.1371399106537865e-07
0xbce5b8548db486c561948e8a177c8ccaa72810f972cee3909ea50af015a60ad8,0.3284529111839679,Benign Tx,8.060263212428254e-08,0.9910823724014808,0.9796346894181296,0.0,0.0,3.6611839959732606e-07
0x758efef41e60c0f218682e2fa027c54d8b67029d193dd7277d6a881a24b9a561,0.3333334448846252,Benign Tx,2.565985290914341e-08,1.0,1.0,0.0,0.0,9.269820679946861e-07
0xb569340f147cb6d5722490221ba65950a870aaa4db6ab835b8aa128c5dee36b3,0.3333332165928956,Benign Tx,9.99999993922529e-09,0.9999989425076,0.9999999999999782,0.0,0.0,5.085847760710749e-07
0x2619570088683e6cc3a38d93c3d98899e5783864e15525d5f5810c11189ba6cb,0.41795217825973074,Benign Tx,0.2538563013076782,0.9999999999999978,1.0,0.0,0.0,7.00414545917738e-07
0x42b2ec27c732100dd9037c76da415e10329ea41598de453bb0c0c9ea7ce0d8e5,0.33762355501156677,Benign Tx,0.030243635177612305,0.9999999931015084,0.963610539157276,0.0,0.002464773720449346,5.174626380721747e-07
0x663b55a1ee992603f7636ef23ff5cf19d3b261ab81494d06e218c86482df5342,0.33356759531558405,Benign Tx,0.0007025710074231029,0.9999999975380928,0.9999999999984273,0.0,0.0,6.485132075795264e-07
0x7f78389cdc19c59c402fa9dddabcdbe7b9e6630f124362a764c0826ac863903c,0.33333367162738875,Benign Tx,9.217421279572591e-07,0.9999999999998179,0.9999999998363837,0.0,0.0,2.7966581228611176e-07
0x56e09abb35ff12271fdb38ff8a23e4d4a7396844426a94c4d3af2e8b7a0a2813,0.627511094172289,Malicious Tx,0.8688219785690308,1.0,1.0,0.009861427984285784,0.03125856523879816,1.3918620425101835e-05
0xc27c3ec61c61309c9af35af062a834e0d6914f9352113617400577c0f2b0e9de,0.6883244195958271,Malicious Tx,0.9987993240356445,1.0,1.0,0.16343965018751647,0.03505203819548884,3.0115872505120933e-05
0x39328ea4377a8887d3f6ce91b2f4c6b19a851e2fc5163e2f83bbc2fc136d0c71,0.29663789242598493,Benign Tx,0.0011186090996488929,0.9999857839236332,0.7759419715769532,0.0,0.002493019545273235,5.517387648978911e-07
0x48e69dd7ff3e0c728e818bf26d031f4989d3c3018ec464a18757825634cf7e3c,0.3287057376018999,Benign Tx,1.0341790584789123e-05,0.9998509447685517,0.9723626470304529,0.0,0.0,2.2534683807862166e-07
0x871ce0518bef66595ad5885a07d5699cbc71bffa7f8be732fc2565d087cb78ad,0.3333333779961973,Benign Tx,9.99999993922529e-09,1.0,0.9999999994998613,0.0,0.0,3.879281109675503e-07
0x27ca5fbfb8d6b21c1d90ba8982bd3195bcb62d844b810046d0f38e9814191e1c,0.33281956445988864,Benign Tx,0.014005694538354874,0.9999999999937568,0.9677952951484295,0.0016633399866932803,0.0,2.713823960220907e-06
0x725f0d65340c859e0f64e72ca8260220c526c3e0ccde530004160809f6177940,0.26971533915800194,Benign Tx,1.772896780494193e-07,1.0,0.6182914456489533,0.0,0.0,3.5207955306759686e-07
0x46567c731c4f4f7e27c4ce591f0aebdeb2d9ae1038237a0134de7b13e63d8729,0.6357819729340222,Malicious Tx,0.8187695741653442,1.0,1.0,0.25636655911906153,0.00934583153100896,1.6643260096316226e-05
0x3cdafb178b8c1d48b32d8644b729a387d7cda02186fb3572a0dbb161d7bd082a,0.3341610878662541,Benign Tx,4.443868965608999e-05,1.0,1.0,0.004926943166529978,0.002388230798624313,1.300762164646585e-06
0xd20b3b31a682322eb0698ecd67a6d8a040ccea653ba429ec73e3584fa176ff2b,0.6597346767128972,Malicious Tx,0.9663417935371399,1.0,1.0,0.01970034151911768,0.018823699996945987,6.266828859224916e-05
0x1ae40f26819da4f10bc7c894a2cc507cdb31c29635d31fa90c8f3f240f0327c0,0.33322836455194316,Benign Tx,9.99999993922529e-09,0.99944227500841,0.9999277748368204,0.0,0.0,2.052722152257047e-07
0x900891b4540cac8443d6802a08a7a0562b5320444aa6d8eed19705ea6fb9710b,0.27548448066952635,Benign Tx,2.8501691673454843e-08,1.0,0.6529067014960406,0.0,0.0,1.8827660142051172e-07
0x90db330d9e46609c9d3712b60e64e32e3a4a2f31075674a58dd81181122352f8,0.31197220494585604,Benign Tx,9.99999993922529e-09,0.9969739946330455,0.8748589146687639,0.0,0.0,4.805334583579679e-07
0x3d154d67c1565920bb156abd92cd06d2b348233676bb922b3f4a5097639ef744,0.33510893063292496,Benign Tx,0.0020431692246347666,1.0,1.0,0.009849398575591433,0.0,1.4694468291054363e-06
0x9fe5ea5b2cb2e93cb0d85ebfd7b5825442f894b85518e8d61877ae371fa31016,0.33536932734075736,Benign Tx,6.896197010064498e-05,1.0,1.0,0.01811055717935686,0.0,6.502977157651912e-06
0x085c0170a156a7f354f56eb6817db667dd07464df56dbf377f188cb2488cb3d8,0.3333211038706204,Benign Tx,2.7884448172699194e-07,0.9999258977946202,0.9999999276624335,0.0,0.0,3.601165587951982e-07
0xa0dcf9b177702c58c5d0353aff2caeab12589bce204fb2d0e62ccbf5717f1798,0.3578386637228058,Benign Tx,0.11082185804843903,0.999999750700505,0.8635508605692879,0.05591683825350297,0.03682912405469991,1.0520147043280303e-05
0x31851d894249339d2d9319141e37219b3e03a99f8b483d47758c1e5ea143cca4,0.34124947974190983,Benign Tx,0.025582587346434593,1.0,0.9933335006112582,0.0,0.004479799223543919,1.7505497453385033e-05
0x4a669edc261091ab46cb430dba1c958be8894902dc08d6febb36f509182adc1d,0.30524689488074735,Benign Tx,7.728733180556446e-05,0.9375721739552231,0.8920957780416275,0.0,0.002487397187582914,8.667484507896006e-07
0x213991ca681019f599f8f52a25ab6a5e39e690eac2ad206faf24f0c549e844c7,0.7012929550533002,Malicious Tx,0.9980771541595459,1.0,1.0,0.27521129414286544,0.042192342760902106,1.4960972976041376e-06
0x638a34cf0d0dc4da94c057f51e2a930f45eabb3535634b893815bfe547ee9d45,0.3759059560575596,Benign Tx,0.12386438995599747,0.999999990607672,0.9996449865379748,0.0,0.012090538292431442,2.430639142403379e-06
0x9ceb4698eb09e93d232e10557c3932e1e74b5d8e78170b5034512aa0a8135970,0.3293648993562278,Benign Tx,9.99999993922529e-09,0.9999999945193239,0.9761891426519925,0.0,0.0,3.8759787912567845e-07
0x2bb6d2ca3b52a01ff9ec01c931f68762ded9a05693ea65d911a20602eea02763,0.3259630586050114,Benign Tx,6.357909296639264e-05,0.9556509815233385,0.9999999958305597,0.0,0.0,3.2413535677733307e-07
0x6c3cf48e9c8b22f60fc2b702b03f93926ee8624639b100fe851b757947e61759,0.32819479781114075,Benign Tx,1.8527593681483268e-08,0.9999999996067237,0.9691686491773337,0.0,0.0,1.515413998731674e-07
0x44037ffc0993327176975e08789b71c1058318f48ddeff25890a577d6555b6ba,0.30287755551861223,Benign Tx,4.1580069591873325e-06,0.9822825183631188,0.834974269859878,0.0,0.0,3.4331213782934356e-07
0xf1cdc6430a3b6fa0c64c552d47b2b87ee2eac1b80b586f933aa679e76653e526,0.6470867606595018,Malicious Tx,0.8324642181396484,1.0,1.0,0.3189228878746924,0.007461459582941067,3.844058937829686e-06
0x7b67e39cd253724372d67da78221a38eca98d2a6b69027a89010bca2101dd02a,0.540034849139688,Malicious Tx,0.5121257305145264,1.0,1.0,0.31896430223251976,0.004928437168919962,4.3711312173400074e-05
0x1aaa35712784713d9ef40bf4848132cc031ce04611d7837649a7f0bf3e03bbf5,0.7058783566999964,Malicious Tx,0.9884649515151978,1.0,1.0,0.371047405108891,0.016442123091302864,2.08275541808689e-05
0x14ae447e0dce7cc6e5a0256a91cc16e1a85104f96590ff23fc72c58b57165162,0.3395501279144183,Benign Tx,1.109934692067327e-05,1.0,1.0,0.05591733075194039,0.0,5.224370625001029e-07
0x1a595d10be428e49dd3558859743fe4bc4570545a55d357f405bd630061c6be0,0.3378669083979528,Benign Tx,4.28098464908544e-05,1.0,1.0,0.04067151129061141,0.0,2.2347514914144995e-06
0x45bf5d11f27e0ac56f893d45bf5b02fb0f0e9d5e0d2e7af60f2a01c40e3c761d,0.3340662075717757,Benign Tx,5.062759100837866e-08,1.0,1.0,0.0065919412519716255,0.0,3.775011236939463e-06
0x2bda71f5b6c6a22a8d74bfd96fb7a9f5b820c707120b2a43f1698b3603767e7a,0.33370380145233236,Benign Tx,1.884011726360768e-05,1.0,1.0,0.0032773041612931242,0.0,3.8855790762681863e-07
0x45d93aa6b24ac2c6606d81ecae3d8ec5609772cfab3839661d3ae7319e3763b4,0.33498508797880255,Benign Tx,2.282588638991001e-06,1.0,1.0,0.014828541279792481,0.0,3.0402763513848186e-05
0x61092c396208c4c74430967e6061e9031ef80adcbb4cf64e58598a9e6b608302,0.6426574702871983,Malicious Tx,0.8896211385726929,1.0,1.0,0.11035293395722749,0.004679826306334134,2.10566031455528e-05
0x5e989304b1fb61ea0652db4d0f9476b8882f27191c1f1d2841f8977cb8c5284c,0.3337013256129806,Benign Tx,9.948863066711056e-08,1.0,1.0,0.0033093233532028614,0.0,2.308697730768472e-06
0x9ac08d865feefeb644d34533fe59fbf144e55fa2def302ede1e966a6b8ab025a,0.7008721755494519,Malicious Tx,0.9691441059112549,1.0,1.0,0.3907653766612738,0.009639207408526772,1.2678141501965001e-05
0xa194eb8e4cfb8e25a01f15d8ef98c49998b89d336f99a3de5108bd57c580fd02,0.6729467611506277,Malicious Tx,0.9162110090255737,1.0,1.0,0.29380212971625214,0.014061514635115796,2.417892756056972e-05
0xa8289dbe3e49e9c5decaabd3777d9ad60a7b06863539b4948dd17e58a65f3e15,0.3442841963268599,Benign Tx,0.0005005137645639479,1.0,1.0,0.09703930642724966,0.0,1.691922079771757e-05
0xa64b650d1f3fbdbc6cabe439caf3bd9d375f45b02f5cba77f24285b300017692,0.5593983192172489,Malicious Tx,0.5745447874069214,1.0,1.0,0.3036400526752627,0.007299762835350214,1.069522386387689e-05
0x6506f43d8bdf16c391b5f24d47f5efb3822f8c6710e40f6c1297839e1ebe66c0,0.3287555641927296,Benign Tx,9.99999993922529e-09,1.0,0.972533193355114,0.0,0.0,2.876696214570984e-07
0xbffcf01e5aef5d5fc82f9ab7bf78110e3479dffc8f4dc503f663c6b47b9992a4,0.6860786060775012,Malicious Tx,0.9436905980110168,1.0,1.0,0.33232717972933445,0.011282758025712854,2.5722909413161688e-05
0x25800d105db4f21908d646a7a3db849343737c5fba0bc5701f782bf0e75217c9,0.3968789787545321,Benign Tx,0.19063667953014374,0.9999999999999997,1.0,0.0,0.0,7.702003586018691e-07
0x46deef0f52e3a983b67abf4714448a41dd7ffd6d32d32da69d62081c68ad7882,0.33479526241988766,Benign Tx,0.003014400601387024,1.0,1.0,0.0016480604010773517,0.0024654832347140066,6.16339036696445e-07
0xd9870068e40f8d7c4d58b87802c4fc830acbd90ff3e44460747c3a0727dfd3df,0.5341489512127569,Malicious Tx,0.5474933981895447,1.0,1.0,0.12871604837016198,0.03603903166791802,0.00010528630809858441
0xb61413c495fdad6114a7aa863a00b2e3c28945979a10885b12b30316ea9f072c,0.35781373637365277,Benign Tx,0.07206981629133224,0.9999999999419296,1.0,0.0016480604010773517,0.0024654832347140066,6.349401928673615e-07
0x847b8403e8a4816a4de1e63db321705cdb6f998fb01ab58f653b863fda988647,0.4070938420837946,Benign Tx,0.22128133475780487,1.0,1.0,0.0,0.0,5.74480736759142e-07
0xa284a1bc4c7e0379c924c73fcea1067068635507254b03ebbbd3f4e222c1fae0,0.35594323606872214,Benign Tx,0.06782954931259155,1.0,1.0,0.0,0.0,4.7668072511442006e-07
0x260d5eb9151c565efda80466de2e7eee9c6bd4973d54ff68c8e045a26f62ea73,0.3515535832813647,Benign Tx,0.054666560143232346,0.9999877367524981,0.9999999948125116,0.0,0.0,9.717550710774958e-07
0xbcf316f5835362b7f1586215173cc8b294f5499c60c029a3de6318bf25ca7b20,0.3984087673510051,Benign Tx,0.19522590935230255,1.0,1.0,0.0,0.0,1.1781021385104395e-06
0xacf84c5944f662a4fcf783806993d713a150994932008e72e4e47a58d6665f7f,0.3190604575389709,Benign Tx,9.99999993922529e-09,0.9999538685329578,0.914408576879809,0.0,0.0,4.2936039790220093e-07
0x444854ee7e7570f146b64aa8a557ede82f326232e793873f0bbd04275fa7e54c,0.7302927866669279,Malicious Tx,0.9967654943466187,1.0,1.0,0.5135107700842397,0.06880700643450413,2.082044375129044e-05
0xecb31ff694c0e6c5e5b225c261854c0749ecf5d53c698fcda61f2d8e3db8f9fc,0.3330118126719614,Benign Tx,5.441333541966742e-06,0.9980597499995534,0.9999999999999998,0.0,0.0,3.650476969596639e-07
0xc3f70057e261af554c6acf6a372389899f0c2d7d1ebd27311e39525dee88fb39,0.332734773308709,Benign Tx,0.0002804082178045064,0.9958475555074953,0.9999999997989601,0.0,0.0,4.0216528418568487e-07
0x04975648e0db631b0620759ca934861830472678dae82b4bed493f1e1e3ed03a,0.27010146086396436,Benign Tx,2.5534536689519882e-06,1.0,0.6206035541159234,0.0,0.0,1.5624078741893754e-07
0x62734ce80311e64630a009dd101a967ea0a9c012fabbfce8eac90f0f4ca090d6,0.3326742319191239,Benign Tx,9.99999993922529e-09,0.9999999999999549,0.9960451327503447,0.0,0.0,3.8411127434301306e-07
0x3947e5a4d98104e313e08ee321673e1183db3d6ff8b7207f3eabb36f71436c1d,0.24141655842145512,Benign Tx,9.99999993922529e-09,0.9999911334281644,0.44850802312093563,0.0,0.0,2.9074985263832787e-07
0x74bc4d5dc7f8da468788da6087bb9f73465966ab5b8cf9cf1053d98e78a9bf96,0.3225009751060398,Benign Tx,9.99999993922529e-09,0.9728905223427564,0.9621150995264242,0.0,0.0,3.4305489293728897e-07
0xb0688eb1f46c28f36d7397366146fced23d3f8da7e08b760a5f612ce134ee9d2,0.3333333775196167,Benign Tx,3.8721545081443765e-08,0.9999999999999998,1.0,0.0,0.0,2.815119160004542e-07
0xb5c94efa0c8fd8f5c8cc2826e374a99620b01061d395b59b8f45dddc9fce1c60,0.3299463554381389,Benign Tx,9.99999993922529e-09,1.0,0.9796779059035736,0.0,0.0,3.399278227789182e-07
0xc69b4c8029c70ae468e92af31120ac6b01bb89c6e35d34818413e9942aedebb6,0.33287878491928763,Benign Tx,9.99999993922529e-09,1.0,0.9972725433119557,0.0,0.0,2.4280669208565087e-07
0x9ce5187c7160f531189e4765f21af5975dc2a62d961fb61ae09866d082918256,0.3211763725595008,Benign Tx,9.99999993922529e-09,1.0,0.9270578920966372,0.0,0.0,5.138922460901085e-07
0xb16bbf03d324b66685c94d62dbe31c739ee23c114b3915d169c74cd7c98eec8c,0.2979147660196808,Benign Tx,9.99999993922529e-09,0.9372067637094681,0.8502816776641969,0.0,0.0,2.3206723653856898e-07
0xefcb740bf9ec17ed99839ffcc05393fae5ec2d44149aee91ba119f48bc20a1ef,0.25216490460705193,Benign Tx,5.972515282337554e-07,0.999999999999997,0.5129881534575179,0.0,0.0,1.1952261047554202e-07
0x33bf669d125d11c432ac9b52b9d56161101c072fd8b0ac2aa390f5760fb50ca4,0.348009269413069,Benign Tx,0.044027719646692276,1.0,1.0,0.0,0.0,2.6577754397294484e-07
0xb2335f7bf58abbcaa006d0a2bed7db2c64a5dabed56fb1759260adc012c49abe,0.3422969535151882,Benign Tx,0.026341188699007034,0.9999999999998435,1.0,0.0016480604010773517,0.0,9.551388302497799e-07
0xbcb1e5f7e432cf899af665b3c9f87e24337d3570e68fa7e211c962eadd83ea60,0.3336106233647295,Benign Tx,8.774867637839634e-06,0.9999999999983908,0.9999999185170312,0.0,0.002469162898906971,2.450076124205225e-07
0xa05f047ddfdad9126624c4496b5d4a59f961ee7c091e7b4e38cee86f1335736f,0.33333344850768337,Benign Tx,1.8094157283599088e-08,1.0,1.0,0.0,0.0,9.822866786635132e-07
0x5ce2cf51f0e6e099c33eabb84561cb01a1acb2c9fc26c5388cedec0e4292ce99,0.3213538075969892,Benign Tx,9.99999993922529e-09,0.9283778427436615,0.9997447359577422,0.0,0.0,4.0017238234213437e-07
0x4858abc51876e1de9f506f34799d4f1852b4255f467b9e1f40951c631ddfa747,0.3057419251062175,Benign Tx,7.6079281825514045e-06,0.9999999985148638,0.8344362344499916,0.0,0.0,1.527241266785495e-07
0x4f43fc6d674e85f7d306debb4a3d48e7688c2fe5a6332dd9ad57558a15c86ef9,0.3333333512139144,Benign Tx,3.4152353833860616e-08,0.9999998016551886,0.9999999999356012,0.0,0.0,3.5608198345471465e-07
0x691c8070749f00a5a5be3135d3912ff97d0dad05a0fb2b77b235aaa13260f002,0.32191736891171546,Benign Tx,8.486873070978618e-07,0.9949789270090075,0.9365232398869765,0.0,0.0,5.237995424067776e-07
